gene,avg_rank_metric,avg_log2FC
CCR9,0,-0.003027573485812568
CD2,0,0.03954185890052813
CD247,0,0.008614074625575473
CD274,0,-0.01056423097796511
CD300A,0,0.07281237805606804
CD3D,0,0.029245696590604667
CD3G,0,0.00946286960139678
CD4,0,-0.05116000067308649
CD40LG,0,0.020984182075581868
CD44,0,-0.08196278869756884
CD48,0,-0.08916512407010356
CD5,0,0.033282386692207365
CD6,0,0.0037542388871131373
CD7,0,-0.08536583841924239
CD70,0,-0.012035375768651256
CD8A,0,-0.007763230684064429
CD8B,0,-0.055396813791105254
CD9,0,-8.198509533684918e-4
CHI3L2,0,-0.013900882270481285
CLC,0,0
CLEC2D,0,0.0259285809708412
CNOT2,0,-0.01660768561193357
CSF2,0,-0.0011182498439831488
CTLA4,0,-0.05566392939475894
CXCL10,0,0
CXCL13,0,0
CXCL8,0,0
CXCR1,0,1.0196513079223528e-4
CXCR3,0,-0.08612256079859465
CXCR5,0,-0.006485269118159098
CXCR6,0,-0.006843588678266327
DUSP4,0,-0.006434354358839254
EGR1,0,-0.02295134464254745
EGR3,0,-0.007876998682109776
ENTPD1,0,-0.0019695116899744324
EOMES,0,0.03917118249060595
F5,0,8.289860180161171e-4
FAS,0,0.028785002146942053
FASLG,0,-3.428535577698056e-4
FBXO22,0,-0.001129542956425854
FOSB,0,-0.08195521798957185
FOSL1,0,0.0025773674684974
FOXO1,0,4.810323525499828e-4
FOXO3,0,0.008346814752708695
FOXP1,0,-0.020040529664856834
FOXP3,0,-0.011532631992144913
FYB,0,-0.04752151361479348
FYN,0,-0.026876362616680003
GAPDH,0,-0.15302722804827706
GATA3,0,-0.012862995496301825
GIMAP2,0,-0.05956197764327509
GIMAP7,0,-0.04198922102986019
GLG1,0,3.318731790900954e-4
GZMM,0,0.010841861527996328
HAVCR2,0,-0.019385066059629173
HLA-A,0,-0.04474217688789879
HLA-C,0,-0.02631720038828595
HLA-DQA1,0,0.04130156696195334
HMGB2,0,-0.03064264006145085
HMMR,0,-0.004141400356860186
ICAM1,0,-0.0010474834043482165
ICOS,0,-0.033993261988656834
IER3,0,9.369043492266493e-4
IER5,0,-0.04017295986908649
IFNGR1,0,0.017626083763782757
IKZF2,0,-0.023042635526525027
IL12A,0,0.007527608692118545
IL12RB1,0,-0.016067661996623718
IL12RB2,0,3.6966127572207264e-4
IL13,0,-0.0011182498439831488
IL15,0,-0.006167484256443813
IL15RA,0,-0.007897981494497375
IL17F,0,-0.0011067783097363846
IL18,0,-0.0046597856547114826
IL18R1,0,-0.051129910741839694
IL18RAP,0,0.007312523029422034
IL1R2,0,-0.0011181965536318902
IL2,0,0.0025773674684974
IL21,0,0
IL22,0,0
IL2RA,0,-0.005193427141858492
IL2RB,0,-0.053318166217674316
IL3,0,0
IL4,0,0
IL4R,0,-0.016422815273258624
IL5,0,0
IL6,0,0
IL6R,0,-0.008726143071717696
IL9R,0,-0.0013468924946191214
IRF4,0,-0.009599921083699302
IRF8,0,0.0025009201425245536
ITGA4,0,-0.07721912263970249
ITGAE,0,-0.03553379945258486
ITK,0,-0.048536858235693876
KIT,0,-0.002246917960068694
KLRC1,0,-0.04349087181189655
KLRC3,0,0.014227809729378073
KLRC4,0,-0.002560237691035748
KLRF1,0,0.03710053320677091
KLRK1,0,-0.04849595092091498
LAG3,0,0.010216751873466096
LAP3,0,-0.03427945387097171
LAT,0,0.01944889060262125
LAT2,0,0.013471234831004911
LCK,0,-0.012458822245331761
LIF,0,-4.540416192613872e-5
LILRB4,0,0
LRRC32,0,-0.001129542956425854
LTA,0,-0.030998944657481504
MKI67,0,0.015309262731739076
NAMPT,0,-0.019795580307628083
NCR3,0,-0.024622384026374868
NINJ2,0,0.02053234675107869
NT5E,0,-0.022451919885871238
OAS1,0,0.014559561514917024
PDCD1,0,0.01154444219410661
PECAM1,0,-0.016737334237561
PMCH,0,0.0013515146261337792
PRDM1,0,-0.0034764073552187363
PTGDR2,0,0.014403200118907385
PTTG2,0,0.005738155076829464
PYCR1,0,-0.0022468647532450973
RORA,0,-0.05714611569733661
RORC,0,-0.03084501668429735
S1PR1,0,0.04927334798621801
SELPLG,0,-0.05597986266646417
SEMA7A,0,-0.0028055023335151405
SLAMF1,0,-0.006877317068577105
SPP1,0,0
STAT1,0,0.0041580447758328655
STAT3,0,0.02501315338345126
STAT4,0,5.209693804399335e-4
STAT5A,0,-0.02741782820310006
STAT6,0,-0.05581154776122563
TARP-refseq,0,0.035763584472879376
TGFB1,0,0.009572873086750281
TGFB3,0,-0.002760792751176623
TIAF1,0,-0.01993039112067402
TIGIT,0,0.028191046494180423
TK1,0,-0.021290418180811264
TLR2,0,-0.0022467930253694244
TLR9,0,-0.0034199567771009028
TNF,0,-0.0068834417847163576
TNFRSF18,0,-0.008655821766692596
TNFRSF1B,0,0.08486460579765756
TNFRSF4,0,-0.007897708942634914
TNFRSF8,0,-0.001106831600087643
TNFRSF9,0,-0.0011067783097363846
TNFSF10,0,-0.07944684207151852
TOP2A,0,0.007700714164165852
TRAC,0,0.11355446610407588
TRDC,0,-0.004952931795994963
TRIB2,0,-0.02200673244940268
TSPAN32,0,-0.005324239173058853
TYMS,0,-0.026301614917384575
UBE2C,0,-0.0013062408344949256
VNN2,0,0.01640459441774375
XCL1,0,-0.0018934128987914594
ZAP70,0,-0.019511867037755013
ZBED2,0,0
ZBTB16,0,-0.026092408891754196
ZNF683,0,-0.006945090242954216
DUSP2,-3.3313959180642855e-5,-0.18407736666721283
CD3E,-3.961782933126357e-5,-0.06375702698212082
TNFRSF25,-3.621756033914007e-4,-0.04932409964897361
CCR2,-4.698403634537832e-4,-0.06514228635251865
JUN,-8.176369027065919e-4,-0.11466161388497614
C10orf54,-0.0011922397064878026,-0.11911507716608495
TRAT1,-0.008830180924289267,-0.0805165195076202
LEF1,-0.01126231890879799,-0.12625909385736311
PASK,-0.01562502306584633,-0.13110641407027931
LGALS3,-0.01788021876199878,-0.09233115676680959
TRBC2,-0.019116657819747113,-0.134118978783413
IL23R,-0.04195229841008934,-0.11540941823356456
CXCR4,-0.04744392875367376,-0.16791871442632936
SELL,-0.06649701544411023,-0.1619036009325409
LTB,-0.0714154100553286,-0.09482246745341229
GIMAP5,-0.09135428806571348,-0.13328886758842384
SPOCK2,-0.17587436794291317,-0.15447820218309774
DUSP1,-0.22746264300476896,-0.2765614406798085
GZMK,-0.2907301184795662,-0.2101088512840869
JUNB,-0.30767911677335297,-0.1801292755251327
TXK,-0.309414480079635,-0.09808089364550752
BTG1,-0.34111145007021926,-0.17434451582105362
KLRB1,-0.41682637935534855,-0.29709776919402603
DPP4,-0.48018889287360783,-0.1337058371935605
CD52,-0.5284595566238289,-0.17648315045961668
CD27,-0.5627327844889214,-0.2073670725507546
IL32,-0.5712133541744548,-0.14476519223585543
CD69,-0.8440141511909935,-0.26304956204101043
PIK3IP1,-1.0024634863103938,-0.2242916240176345
CCR7,-1.198387142713455,-0.1910838612618653
TCF7,-1.5210711122023206,-0.24467871131189295
MYC,-1.5394110980979026,-0.24222806538239688
IL7R,-6.992227694990215,-0.4935587073645475
