gene,avg_rank_metric,avg_log2FC
DOK2,0,0.40827964402302613
DONSON,0,-0.009692866517418092
DPP7,0,-0.30598492755867895
DPYD,0,-0.2466162446846998
DRAP1,0,0.22526850053098676
DSE,0,-0.45280548353263844
DSTN,0,0.6786749813587557
DUSP1,0,-0.5019070078900435
DUSP2,0,-0.2653763663808356
DYNC1H1,0,-0.057693657945048535
DYNLL1,0,0.47323278938033475
DYNLRB1,0,-0.4048940918873071
DYNLT1,0,-0.17149480032683426
ECH1,0,-0.14325588302520748
EDARADD,0,-1.1019419541861089
EDF1,0,0.2258443004064792
EEF1D,0,-0.21952744554720077
EEF2,0,-0.474904108514399
EFCAB14,0,0.344443307110761
EGLN2,0,-0.4151531474245307
EHD1,0,0.141423248144586
EID1,0,-0.03450370287676153
EIF1,0,-0.045349677522828244
EIF2AK1,0,-0.30080254009953417
EIF2S1,0,-0.2930239588309478
EIF2S3,0,-0.17206315630318805
EIF3A,0,-0.24552614840408526
EIF3D,0,-0.11613351190517958
EIF3E,0,-0.3344050642317102
EIF3F,0,-0.336930981193891
EIF3G,0,-0.26078624127076344
EIF3H,0,-0.48566084652331154
EIF3I,0,0.13069466425874593
EIF3K,0,-0.2457795602391891
EIF3L,0,-0.4161592473249281
EIF3M,0,-0.3920533654538398
EIF4A2,0,-0.2692608422439611
EIF4B,0,-0.5058416834290773
EIF4E2,0,-0.25872631512439564
EIF4EBP2,0,0.39081879277639775
EIF4G1,0,-0.5415198031260289
EIF4G2,0,-0.02589263282356777
EIF4H,0,-0.19504346822981322
EIF5,0,-0.171082152805059
EIF5A,0,-0.07545040580388729
EIF5B,0,0.028933831767088664
EIF6,0,0.3146416670330825
ELF1,0,-0.19393628702127697
ELMSAN1,0,-0.09681435601521637
ELOB,0,-0.17599584042320593
ELOVL5,0,-0.3907038885407559
ELP2,0,-0.14053159676112079
EMB,0,0.3037445558166783
EMBP1,0,-0.73651283934465706
EMC4,0,0.023063953522025827
EML4,0,-0.19741381897728583
EMP3,0,-0.0024838469475610835
ENO1,0,-0.04736501137919337
ENSA,0,0.35495254807938903
EOMES,0,0.48211335912841063
EPC1,0,-0.21398215817291844
EPRS,0,0.22765526791064802
EPS15,0,-0.107886162243367
ERAP1,0,0.2017833050152217
ERAP2,0,-0.2497972970638209
ERBIN,0,0.051355475030176845
ERCC5,0,0.09688149326610429
ERGIC2,0,-0.30759356115079783
ERGIC3,0,-0.12474241272879907
ERLEC1,0,-0.04613579676106238
ERP29,0,-0.16370177113863243
ERP44,0,0.11987893805270015
ESRRA,0,-0.4797117070687389
ESYT1,0,-0.2058410736282273
ETNK1,0,-0.1613771883576134
ETS1,0,-0.2944020942161173
EVI2A,0,-0.2930993910403961
EVI2B,0,-0.22670059544878082
EVL,0,-0.20929463613097585
EWSR1,0,0.0898632565023053
EXOC2,0,-0.16276796163367221
EXOC7,0,-0.1483682058083895
EXOSC10,0,-0.07494724781585607
EXOSC8,0,-0.20900975929346868
EZR,0,-0.058244205992167133
EZR-AS1,0,-0.2480942144746025
F2R,0,0.31914148980703144
FAM104A,0,0.13374010144074142
FAM107B,0,-0.3182737521465277
FAM120B,0,-0.3620762764418756
FAM129A,0,-0.3886010851377569
FAM172A,0,0.2588393769460033
FAM208A,0,-0.038039428793517634
FAM32A,0,0.17227414158503412
FAM96B,0,-0.18422382055411055
FANCA,0,0.4649996558254648
FAS,0,-0.14769809797179148
FAU,0,-0.39636136427500007
FBXL5,0,0.28198731921047554
FBXO10,0,0.0048336317499591
FBXO7,0,-0.37423331715070607
FBXW5,0,0.6510850269528345
FCRL3,0,0.5313683756023708
FDFT1,0,-0.12039160687312962
FERMT3,0,0.1703743545581262
FGD3,0,-0.031268817252370296
FGFR1OP2,0,-0.12908402849528477
FIBP,0,0.35442238431783524
FIS1,0,-0.16082116957579007
FKBP11,0,0.3358392863144484
FKBP15,0,-0.34005916005458015
FKBP1A,0,-0.17744483503556968
FKBP1A-SDCBP2,0,-0.129730681756602
FKBP5,0,-0.7202526041665478
FLI1,0,0.16178073496589587
FLII,0,0.37621941261031827
FLOT2,0,0.3319893028298608
FNBP1,0,0.1304350191414496
FNBP4,0,0.055263562042783876
FOS,0,-1.2186528269878423
FOXN3,0,-0.21639587337972147
FOXP1,0,-0.5864394674839266
FRYL,0,-0.2421433638153587
FSCN3,0,0.07610570895770313
FTL,0,-0.03154832090403334
FTSJ3,0,0.2991698512229037
FUBP1,0,-0.031820641349893417
FUS,0,0.06384844704907666
FUT5,0,0.06035837598679311
FYN,0,0.1664617722531884
FYTTD1,0,0.25853909952317355
G3BP1,0,-0.01131324791784059
G3BP2,0,0.11424719981595968
GABARAP,0,-0.07332332992825646
GABARAPL1,0,0.6783161388546648
GABARAPL2,0,-0.2534471344940947
GANAB,0,-0.2548364035030981
GAPDH,0,0.09388074754148656
GBP1,0,-0.047685476499737825
GBP2,0,-0.36238395025054415
GBP3,0,0.16649154856950052
GBP4,0,-0.15440703532077016
GBP5,0,0.1547372674076482
GCC2,0,-0.12893018589905275
GDF9,0,0.15281385771332015
GDI1,0,-0.4466722280890097
GDI2,0,-0.19622784544300811
GGA1,0,-0.23357414993348738
GGNBP2,0,-0.49755005219785703
GHITM,0,0.12675218518556966
GIGYF1,0,0.09471296241059371
GIMAP1,0,-0.02708147186255709
GIMAP2,0,-0.3550941601685882
GIMAP4,0,0.12438874360860025
GIMAP6,0,-0.15352063119399129
GIMAP7,0,-0.2928315504512994
GIT2,0,-0.043294806154948476
GLG1,0,0.020378657831573034
GLIPR1,0,0.03347324725537362
GLIPR2,0,0.1756887690329029
GLOD4,0,-0.2810519399241742
GLRX,0,-0.153005091078899
GLS,0,-0.044630038746809986
GLUL,0,0.8820334039544041
GMFG,0,-0.048837732787491046
GNAI2,0,0.21102990712652014
GNAI3,0,0.37820822389915654
GNAS,0,0.13034002267480652
GNG5,0,0.11050200820138127
GNL3,0,-0.24973879938005866
GOLGA4,0,0.19827738260007038
GOLGA7,0,0.03409965855296642
GOLGA8A,0,-0.5964105916540848
GOLGA8B,0,0.14006428957379455
GOLGB1,0,-0.13393145427504283
GON4L,0,-0.005563392009811379
GORASP2,0,-0.378987135342081
GPANK1,0,-0.12966369977506206
GPATCH8,0,0.21090119473627797
GPBP1,0,-0.07632009541999318
GPBP1L1,0,-0.028065804988568123
GPCPD1,0,0.1973818571391971
GPI,0,-0.0144881923191494
GPR65,0,0.44293143524232637
GPS2,0,-0.08486447133276614
GPSM3,0,-0.03308345986015669
GPX4,0,-0.5471024103641744
GRAP2,0,0.3064735487408951
GRB2,0,0.007581229270252275
GRSF1,0,-0.005927582305985606
GSDMD,0,-0.08320914038830014
GSTP1,0,0.3390069007212215
GTF3A,0,-0.23658228663737818
GUK1,0,0.10776886101054646
GVINP1,0,0.04913684099408242
GYPC,0,-0.29723243677412403
GZMM,0,0.6814246152244683
