gene,avg_rank_metric,avg_log2FC
ATP5J,0,0.18541722270654867
ATP5J2,0,0.2454837112855593
ATP5J2-PTCD1,0,-0.043144583963215695
ATP5L,0,-0.11912743573955599
ATP5O,0,-0.13769888031424615
ATP6AP2,0,-0.0381258123310701
ATP6V0C,0,-0.14509443896968185
ATP6V0E1,0,-0.09497686201897948
ATP6V1G1,0,-0.4644888148103578
ATP6V1G2-DDX39B,0,-0.0659156673818441
ATPIF1,0,0.384066557379383
ATRX,0,-0.19055504715332877
AUP1,0,0.26379942721637833
B2M,0,0.1773585774224318
B4GALT1,0,-0.469875510320036
BABAM1,0,-0.18456014699296291
BANF1,0,0.15366601700865193
BBIP1,0,-0.48998325128331316
BBX,0,-0.029052957226357465
BCAP31,0,-0.4664861420284528
BCAS4,0,-0.8922124654491277
BCLAF1,0,0.1607211532792194
BIN1,0,-0.08351116091994194
BIN2,0,0.035620979817022606
BIRC6,0,-0.10579381323156027
BLOC1S1,0,0.09830325711833804
BLOC1S1-RDH5,0,0.3280419032995664
BPTF,0,0.30874459243654484
BRD2,0,0.19166626911693072
BRK1,0,-0.003978434534755877
BSG,0,0.18342421714049573
BST2,0,-0.05652621005592572
BTF3,0,-0.07933576495731122
BTG1,0,-0.5380259668156456
BTN3A1,0,0.1869370946814405
BTN3A2,0,0.10260514096795471
BTN3A3,0,0.3393299294320035
BUB3,0,-0.1001683789306509
BZW1,0,0.3187491791285716
C11orf58,0,0.18714268464639228
C12orf75,0,0.19948025874498657
C14orf2,0,-0.1719152382506265
C16orf54,0,0.1995603666797946
C17orf62,0,0.5461679152751291
C1orf56,0,0.1680194583429848
C4orf3,0,0.0408772396171685
C5orf56,0,0.4224529313653163
C6orf62,0,-0.1558497142573116
C7orf25,0,-0.022743045174511697
C9orf16,0,0.02861520328823629
C9orf78,0,0.21535134411418705
CALM1,0,0.23319839982345802
CALM2,0,-0.17131345306494553
CALM3,0,-0.0824876419339168
CALR,0,-0.16216280544659745
CANX,0,-0.07283833917383459
CAP1,0,0.423536719117213
CAPN2,0,0.3864116026646861
CAPZA1,0,0.07924076351929848
CAPZB,0,0.06990090703325672
CARD16,0,0.27073898679582636
CARD8,0,0.34248266290820933
CASP1,0,0.0826236549322623
CASP4,0,-0.15661599400245169
CASP8,0,0.0346942891032578
CAST,0,-0.029442174255133527
CATSPER2P1,0,-0.04157797544802671
CBLB,0,-0.19474717042435505
CCDC12,0,0.2470640228154294
CCDC18-AS1,0,-0.3879891802153654
CCDC84,0,0.9653061568441134
CCDC88C,0,0.40339543832219826
CCL4,0,0.02639775464474513
CCL4L1,0,0.22149079437721444
CCL5,0,-0.007123077961831665
CCND3,0,0.0637774975000847
CCNDBP1,0,-0.006625339356281126
CCNI,0,-0.41936672626844107
CCNL1,0,-0.4878651102510817
CCNL2,0,-0.16728031141854757
CCT3,0,0.11825542350245054
CCT7,0,-0.26607240447215286
CD164,0,0.38096901910917236
CD2,0,0.226898746242781
CD247,0,-0.3747852459949417
CD37,0,-0.005015359204875862
CD3D,0,0.15597412172612105
CD3E,0,0.07390525088128212
CD3G,0,0.28228380772167694
CD44,0,-0.32406567871828956
CD46,0,0.36459178488686417
CD47,0,0.17306129460775774
CD48,0,0.12021445138430004
CD5,0,0.13501818427719128
CD52,0,0.4068821795258325
CD53,0,0.3257125069524428
CD6,0,0.010832673361100253
CD63,0,0.6503338964786792
CD69,0,-0.7566966540905087
CD7,0,-0.3454124964681975
CD84,0,-0.5887135718818437
CD8A,0,-0.00227945091500386
CD8B,0,-0.29870732003371536
CD96,0,0.19907691738060004
CDC25B,0,-0.005292761103255241
CDC37,0,-0.16926625766263953
CDC42,0,0.20553732082818654
CDC42EP3,0,0.28051878844940054
CDC42SE1,0,0.08449497673835779
CDC42SE2,0,-0.09393520067137877
CDK11A,0,0.031266722478691104
CDK11B,0,0.03669732021962236
CDK2AP2,0,-0.11830979305582974
CDK5RAP3,0,0.011119760952252217
CDS2,0,0.21691491426300774
CELF2,0,0.27512026901268044
CFLAR,0,0.08260287526039418
CHCHD2,0,-0.10316090364020114
CHD2,0,-0.6063145822912794
CHMP4A,0,-0.4355863632632942
CHST12,0,0.23974951372711722
CHURC1,0,-0.4477967544012395
CHURC1-FNTB,0,-0.018569712016671937
CIAO1,0,-0.3661312567458447
CIB1,0,0.15919416272945497
CIRBP,0,-0.3269655508531315
CKLF,0,0.12740845315712485
CKLF-CMTM1,0,0.15397831419771238
CLDND1,0,-1.0106123743895579
CLEC2B,0,-0.1902186277854882
CLEC2D,0,0.06911605329900794
CLIC1,0,0.3198869582882989
CLINT1,0,-0.18766032858878112
CLK1,0,0.08858965008318577
CMC1,0,-0.11000682417474014
CNBP,0,-0.1876701043345885
CNOT6L,0,-0.13784663406622316
CNOT7,0,0.32489374396834536
CNOT9,0,-0.015521841294270722
CNPY3,0,0.18868414864049324
CNTRL,0,-0.22997603673552072
COMMD6,0,0.2910348025115944
COPA,0,-0.009837776174927503
COPB1,0,0.5320233127679724
COPE,0,-0.09510581070971975
COPS6,0,0.03864869570808445
CORO1A,0,0.03273059825423394
COTL1,0,-0.8551979616984717
COX4I1,0,0.16276688629945055
COX5B,0,-0.027348473487107717
COX6A1,0,0.22846726027680583
COX6B1,0,0.4271045500669732
COX6C,0,0.03582691899247851
COX7A2,0,0.03984295590693332
COX7B,0,0.39685948982383085
COX7C,0,-0.11801957398786707
COX8A,0,0.3126171666166414
CPNE1,0,-0.11519868761133595
CRBN,0,-0.06501493108794527
CRIP1,0,0.4025860631840598
CRYBG1,0,0.03878757467644606
CSDE1,0,-0.1987257846585425
CSNK1A1,0,0.46527617411192346
CSNK2B,0,-0.04874854981281517
CST7,0,0.16351668088236032
CTBP1,0,-0.2567343872661895
CTC1,0,-0.42174894192186485
CTNNB1,0,0.23731080259779092
CTSC,0,0.3174169913742312
CTSD,0,0.5879646627737319
CTSS,0,-0.18019380704914484
CTSW,0,0.29083287382500783
CUTA,0,-0.4448291810551259
CXCR4,0,-0.36110524737483524
CYBA,0,0.10993496036871958
CYCS,0,-0.32617184059827065
CYFIP2,0,0.4096532188359322
CYLD,0,0.33190222344427306
CYTH1,0,0.13115991493156803
CYTIP,0,-0.3150440584388678
DAD1,0,0.13240174465302657
DAXX,0,0.0018654382053148488
DAZAP2,0,0.16496551222639924
DBI,0,0.2530817039423376
DBNL,0,0.7107579889340594
DCAF8,0,0.07605980755682773
DDIT4,0,0.08285772314812326
DDOST,0,0.04906082344365212
DDX17,0,0.3075693239743154
DDX18,0,-0.40811908405440916
DDX24,0,-0.30282806370799925
DDX39A,0,0.10187296195648862
DDX39B,0,-0.193500978859454
DDX3X,0,-0.24624901693944976
DDX46,0,0.40754384305102653
DDX5,0,0.03058766082448729
DDX6,0,-0.1976895386277778
DECR1,0,0.1544805939379894
DEF6,0,0.20527235559167487
DEK,0,0.6819709509788913
DENND1C,0,0.07333205379209297
DENND2D,0,-0.11934733865974484
DHRS7,0,0.41970618189550113
DIAPH1,0,0.05171986990827379
DIP2A,0,0.21581819023529877
DMTF1,0,-0.09039192889304704
DNAJB1,0,-0.7208359506042503
DNAJC8,0,0.3409609660074339
DNMT1,0,-0.36046771300028596
DOCK10,0,0.004611476172177049
DOCK2,0,0.13942254721512687
DOCK8,0,0.15078305370608158
DOK2,0,0.21084894455795505
DONSON,0,0.049817665571005046
DPP7,0,-0.49608686046695466
DRAP1,0,-0.145186147023725
DSE,0,0.1332766136753378
DSTN,0,0.28497215137651966
DYNC1H1,0,-0.5944619525372159
DYNLT1,0,0.10992849280259363
ECH1,0,-0.3876470240748596
EDARADD,0,-0.4168493747151207
EDF1,0,-0.02330790311042408
EEF1A1,0,-0.17617015660448387
EEF1B2,0,-0.45652377149741163
EEF1D,0,-0.2900995800485132
EEF1G,0,-0.5061259566439366
EEF2,0,-0.5386233045784974
EFCAB14,0,0.3305656361696651
EHD1,0,-0.3199481389077109
EID1,0,-0.14296561393795007
EIF1,0,-0.3357904202564978
EIF2S3,0,-0.30573166513624966
EIF3A,0,-0.2998029234118887
EIF3D,0,0.10547291765807272
EIF3E,0,-0.1751823041183146
EIF3F,0,-0.08671153364061586
EIF3G,0,-0.5602168818929306
EIF3H,0,-0.5217131704289435
EIF3I,0,-0.26149294008785656
EIF3K,0,-0.09416918022676977
EIF3L,0,-0.345869062273525
EIF3M,0,-0.2742389833125819
EIF4A2,0,-0.32272416299742374
EIF4B,0,0.042922713622463825
EIF4EBP2,0,0.19668309670875592
EIF4G2,0,0.14515545987656334
EIF4H,0,0.2883246113241487
EIF5,0,0.02243531457141046
EIF5A,0,-0.2914100009384579
ELF1,0,-0.3505960915024578
ELOB,0,0.15441446874870818
EMB,0,-0.07137619246607367
EMC4,0,-0.3574627223848023
EML4,0,-0.6188614718303771
EMP3,0,0.4329425514095623
ENO1,0,0.06383227549792421
EPB41,0,-0.4892996429462076
EPC1,0,-0.7456964723217713
EPS15,0,0.011668163612362826
ERAP1,0,-0.15729941618759546
ERAP2,0,-0.06995945043922246
ERP29,0,-0.616916313262143
ERP44,0,-0.3074101511005401
ESRRA,0,0.19646283637065223
ESYT1,0,0.05678809335568755
ETNK1,0,-0.17371280129407454
ETS1,0,-0.299879254417983
EVI2B,0,-0.09004667997632045
EVL,0,-0.17559857583490657
EWSR1,0,-0.1597564248130267
EZR,0,-0.16086811103138846
EZR-AS1,0,-0.3378987592680549
F2R,0,0.25090848660634957
FAM107B,0,0.04917680943865233
FAM120B,0,-0.1480191804136132
FAM129A,0,0.4319303510867575
FAM49B,0,0.25153661991979137
FAU,0,0.0950085712244613
FBXW5,0,0.2533668925956093
FCMR,0,-0.5416495975051607
FERMT3,0,0.09552570643105175
FGD3,0,-0.37358739690606935
FGR,0,0.7256764003364078
FKBP11,0,0.22141322998302698
FKBP1A,0,-0.15272511198413274
FKBP5,0,0.4862453139768974
FLNA,0,0.4408087032784973
FLT3LG,0,-0.5967071512906607
FNBP1,0,0.939730227188297
FNBP4,0,-0.4799245783543583
FOXP1,0,-0.25659397405636575
FTH1,0,0.021682469090315733
FTL,0,0.016154327787498843
FTSJ3,0,0.007541975032635655
FUBP1,0,-0.14719198866182237
FUS,0,-0.2960682563237432
FUT5,0,0.10750306610453808
FXYD5,0,-0.37209914914655445
FYB1,0,-0.042245647437548134
FYN,0,-0.312726665759804
G3BP1,0,-0.542248088750755
G3BP2,0,0.13201220798446742
GAB3,0,-0.06321767510591475
GABARAP,0,0.08888716132061365
GABARAPL2,0,-0.10763322398662281
GAPDH,0,-0.004245106551462339
GAS5,0,-0.07279922115546161
GBP2,0,-0.2790963289326842
GBP4,0,-0.5154206747228495
GBP5,0,-0.6129650343078941
GCC2,0,-0.22089445078088
GDF9,0,-0.10486836609492335
GDI2,0,-0.1811412841657891
GGNBP2,0,-0.012182316292494146
GHITM,0,0.27579838132096784
GIMAP1,0,-0.26299483677568075
GIMAP1-GIMAP5,0,-0.1335346120743667
GIMAP4,0,-0.267095161513765
GIMAP5,0,-0.10520671387476782
GIMAP6,0,0.029902927332243107
GIMAP7,0,-0.10929308881758176
GIT2,0,-0.30234261599219975
GLG1,0,-0.08659090177592056
GLIPR1,0,0.32176999812943524
GLIPR2,0,0.27170138247744696
GLRX,0,0.351972660628645
GMFG,0,0.11531979598030087
GNAI3,0,-0.18216352279740622
GNAS,0,-0.06000460155790302
GNG2,0,0.143205642536807
GNG5,0,0.2853582088230978
GOLGA4,0,0.3679066931077082
GOLGA7,0,-0.3098165951402249
GON4L,0,0.354548076998693
GPANK1,0,0.4777278446737388
GPATCH8,0,0.77205469358082
GPBP1,0,-0.22966001666792085
GPI,0,-0.25107563197476945
GPR171,0,-0.7773825395111047
GPR65,0,0.3698506694287014
GPS2,0,0.2942969605550786
GPSM3,0,-0.18087983574499325
GPX4,0,-0.6116607545105119
GRB2,0,-0.11413246615056204
GSDMD,0,-0.6638934981940751
GSTK1,0,-0.3519796505574375
GSTP1,0,-0.06781507623868033
GTF3A,0,-0.15747935363812482
GUK1,0,0.0647761872155022
GVINP1,0,-0.15671262242380846
GYPC,0,0.0484253188590375
GZMA,0,0.1785711236864483
GZMM,0,-0.5892187298666733
H2AFZ,0,-0.5186267407998263
H3F3A,0,0.20217980401552238
H3F3AP4,0,0.06140968292389912
H3F3B,0,-0.08048604001549223
H3F3C,0,-0.27111146785954476
HADHA,0,-0.07084315060429583
HCG4,0,0.5409109920787402
HCLS1,0,0.03840386772047007
HCST,0,0.5793953245917309
HDAC1,0,-0.41300623653296226
HEATR5B,0,0.5191554357680165
HELZ,0,-0.6920401821611151
HERC1,0,-0.04354701487860865
HERPUD1,0,0.17429468473094098
HERPUD2,0,0.03263083472936418
HIGD2A,0,0.28684563440998023
HINT1,0,0.007264073468412402
HIST1H4C,0,0.26586864714845576
HLA-A,0,-0.19621142167408312
HLA-B,0,0.1416762973346489
HLA-C,0,0.13811690661221554
HLA-DPA1,0,0.028865885356620248
HLA-DPB1,0,0.13537329494894246
HLA-DQB1,0,-0.4368766601664829
HLA-DRB1,0,0.12267531603926313
HLA-DRB5,0,0.12902299371690246
HLA-DRB6,0,-0.004000283297331455
HLA-E,0,0.023021201527412563
HLA-F,0,-0.12595796248588476
HLA-G,0,0.0892738583098064
HLA-H,0,-0.15741996373138778
HLA-J,0,-0.17868764358466108
HLA-L,0,-0.02950269757934394
HMGB1,0,-0.29092157630117643
HMGB2,0,-0.22760789993038635
HMGN1,0,-0.4386326537730172
HMGN2,0,0.09238551794039787
HMGN3,0,-0.32389544506208845
HMGN3-AS1,0,-0.2403985242470098
HMGN4,0,0.16656110453800757
HMOX2,0,0.08170241333933599
HNRNPA1,0,-0.18833267324047287
HNRNPA2B1,0,-0.14413308075082643
HNRNPC,0,-0.01824239125286762
HNRNPDL,0,0.11381527019573279
HNRNPF,0,0.2578360030658546
HNRNPH1,0,-0.16818475287450388
HNRNPH2,0,-0.09472092228724463
HNRNPH3,0,0.1439794148248538
HNRNPK,0,-0.16228201859994562
HNRNPL,0,-0.3771281009804246
HNRNPM,0,-0.2491008227399719
HNRNPR,0,-0.2148765790657634
HNRNPU,0,0.179506085089125
HNRNPUL1,0,0.029768046204702348
HOMER3,0,-0.07657717391235448
HP1BP3,0,-0.1802557197740581
HPS1,0,0.043252688647883994
HSP90AA1,0,-0.06913723636891757
HSP90AB1,0,-0.5011378201165076
HSP90B1,0,-0.21774431610234332
HSPA5,0,-0.30036240929384045
HSPA8,0,0.08336379148358558
HSPA9,0,-0.16851519869974727
HSPE1-MOB4,0,0.2011703171268151
HTRA2,0,1.105381195595754
ICAM2,0,-0.5961475003343679
ICAM3,0,-0.3494111385158447
IDH2,0,-0.038552128522499174
IDH3B,0,-0.43989483937243823
IDS,0,0.11843762875074078
IER2,0,-0.09209498258085205
IFI16,0,0.09910126406361847
IFITM1,0,0.19270741261245217
IFITM2,0,0.573733786571294
IFITM3,0,0.40425796946570497
IK,0,0.18906214810771294
IKZF3,0,-0.27114611470145544
IL10RA,0,-0.44327699188702285
IL16,0,-0.3157464287435763
IL2RB,0,0.3724437394344841
IL2RG,0,-0.013657869810158835
IL32,0,-0.11562569235748445
ILF2,0,-0.36276578131541026
ILF3,0,-0.3696174382758265
ILK,0,-0.09451022953491296
INPP4B,0,-0.23621084278501928
INPP5D,0,0.36232228739993705
IP6K2,0,0.43945780109339844
IQGAP1,0,0.16787588028768594
IQGAP2,0,0.2387320056194565
IRF1,0,0.43176555071823547
IRF9,0,-0.19393279334129596
ISCU,0,-0.3154723285071971
ISG20,0,-0.28382819295080813
IST1,0,0.07190718346316498
ITGA4,0,-0.18786912588445337
ITGAL,0,0.25402064932413365
ITGB1,0,0.34432277788303467
ITGB2,0,0.29150978092713653
ITGB7,0,0.15411615879619417
ITK,0,-0.08325490941033228
ITM2A,0,-0.11971018985219119
ITM2B,0,-0.203532848987686
ITSN2,0,0.25800232962836406
IVNS1ABP,0,0.1542095659615853
JAK1,0,-0.14952919326028433
JAK3,0,-0.1433083645370074
JMJD1C,0,0.10525236480423888
JTB,0,-0.04818438605680351
KARS,0,-0.08719427521947654
KCNAB2,0,0.30896346779913436
KDM5A,0,0.43945732753158634
KIAA0391,0,-0.2482764450461601
KIAA1551,0,-0.003992244952626738
KIF2A,0,-0.45284130764044495
KIF5B,0,0.09988626465335246
KLF12,0,-0.46231675433154695
KLF2,0,-0.4266450164830947
KLF6,0,0.14840166799219964
KLRC4,0,0.44308547392469555
KLRG1,0,0.33589512597611204
KMT2A,0,-0.17020576064441603
KMT2E,0,-0.17347143275210067
KRR1,0,0.15994885146503113
KRTCAP2,0,0.20202631446740146
KTN1,0,-0.04726484977813292
LAMTOR4,0,0.10046874949648017
LAPTM5,0,0.0184185991497068
LASP1,0,-0.11665033509727621
LAT,0,-0.2644391721337634
LBH,0,-0.151937182573356
LBR,0,0.14945460567086022
LCK,0,-0.173232348760933
LCP1,0,0.2907361865707758
LCP2,0,0.16267763384123382
LDHA,0,0.22208978964940543
LENG8,0,-0.322279927889139
LEPROTL1,0,-0.548359919548833
LIMD2,0,-0.4438932993166645
LIME1,0,-0.07575054974196462
LINC-PINT,0,-0.3597127835527829
LINC00861,0,-0.10398329941217496
LINC02067,0,0.14068579140865284
LITAF,0,0.2454819952057708
LLPH,0,-0.25948970872559285
LMAN2,0,0.1673359801870706
LNPEP,0,0.24375378191208077
LOC100289511,0,-0.3210869315364291
LOC100507412,0,-1.095883969441994
LOC374443,0,-0.16600603496388658
LOC606724,0,0.11870005114648023
LPXN,0,-0.3213688948395914
LRRC75A,0,-0.3708257199175181
LRRC75A-AS1,0,-0.21323096736743008
LRRFIP1,0,0.4271393243470991
LSM14A,0,0.049541843203657294
LSP1,0,0.1362384959002939
LUC7L3,0,-0.34204330435070385
LY6E,0,0.33878514918993186
LY6G5B,0,0.00865684757251577
LY9,0,0.1578146998567185
LYAR,0,-0.10603072611132698
LYST,0,-0.5908769959426915
M6PR,0,-0.12790197524875366
MACF1,0,0.1020292804352383
MAF1,0,-0.57338026596739
MALAT1,0,0.10548118577090244
MAP1LC3B,0,-0.04248135272900663
MAP1LC3B2,0,-0.0485742084223222
MAP4,0,0.5149576785522767
MAP4K1,0,-0.2020667734401451
MAPK1,0,1.224578916206531
MAPK1IP1L,0,-0.10297440074964163
MAPRE2,0,0.04975060418396628
MARCH6,0,-0.19994921277370326
MAT2A,0,0.2812868244931326
MAT2B,0,-0.20399350837167873
MATR3,0,-0.18612876210674453
MBNL1,0,0.060958124430843925
MBNL1-AS1,0,-0.0303177362943347
MBP,0,0.10548022285377416
MCL1,0,-0.2062154294087038
MDH1,0,-0.05268289397934717
MDH2,0,-2.79502185108349e-5
MDM4,0,0.19665711707610772
MDP1,0,-0.13635996012735144
MEAF6,0,-0.4946804054136864
MED15,0,0.38874724020994567
MFNG,0,0.3260846484362885
MFSD10,0,0.11869449738844781
MFSD11,0,0.033827175311129186
MGAT1,0,0.08897346462374493
MGAT4A,0,-0.21675945050448764
MGEA5,0,0.01525615088070693
MIAT,0,0.8306377530730638
MIER1,0,0.33053786802261403
MIF,0,0.09779567784061981
MIF-AS1,0,0.1098471205714274
MIR1181,0,-0.288292543790798
MIR1244-2,0,0.12738568502065162
MIR1282,0,0.2715727529983628
MIR3064,0,0.1614895025519036
MIR3615,0,0.30666709263537756
MIR3620,0,-0.01686771156273621
MIR3652,0,-0.24618948417814057
MIR4680,0,-0.5214135619111964
MIR5047,0,0.26542478586062707
MOB1A,0,-0.22775377059472793
MOB3A,0,0.014361809927425986
MORF4L1,0,-0.41159433792524786
MPHOSPH8,0,-0.20649951504691916
MRFAP1,0,0.1245785258397819
MRFAP1L1,0,0.21502500675312985
MRNIP,0,-0.16400388583432704
MRPL20,0,-0.1936100517188415
MRPS21,0,-0.43492518255717827
MSN,0,0.24311999582725322
MT1A,0,0.2955546722412475
MT2A,0,0.30798120673465196
MTDH,0,-0.053724271054957085
MTIF3,0,0.05728344568434462
MTRNR2L2,0,0.048364347651562015
MVP,0,0.10776073584700124
MXD3,0,-0.030572823040051517
MYCBP2,0,-0.15145740863611015
MYD88,0,-0.004813617745280973
MYH9,0,0.11545026789978113
MYL12A,0,0.17056886015714956
MYL12B,0,0.18676133325023478
MYL5,0,0.3250335448007321
MYL6,0,0.2140994221432085
MYO1F,0,0.3482828750019205
MYO1G,0,0.03500658324389417
N4BP2L2,0,-0.04561821766153822
NACA,0,-0.0976757323940212
NACA2,0,-0.030979371997663003
NAP1L1,0,-0.5164858331852826
NAP1L4,0,-0.04562948266698916
NAPA,0,0.17114397504695106
NBPF10,0,0.37523493916047085
NCL,0,-0.08088008195044441
NCOR1,0,-0.27944286571955684
NDFIP1,0,-0.6173630525872293
NDUFA1,0,0.4257018517829482
NDUFA11,0,0.23780563254388648
NDUFA13,0,-0.039193371975430144
NDUFA3,0,0.6109531090922694
NDUFA4,0,0.1012693116652339
NDUFB10,0,-0.2056997335900344
NDUFB11,0,0.4902975112335415
NDUFB2,0,0.1920820301651784
NDUFB2-AS1,0,0.07628370823627045
NDUFB4,0,-0.195120392786529
NDUFB7,0,0.4975653716315743
NDUFB8,0,-0.20263529086757578
NDUFB9,0,0.13211460647754272
NDUFC2,0,0.385350461406421
NDUFC2-KCTD14,0,0.40362545371239944
NDUFS2,0,0.18355314774272805
NDUFS5,0,0.2778005155299517
NDUFS7,0,0.0612488309236436
NDUFV1,0,0.07305466384704198
NEAT1,0,0.14086123686483057
NEDD8,0,-0.03214580818547924
NEDD8-MDP1,0,-0.13962089587501833
NEMF,0,-0.2790571127624196
NEURL4,0,0.2684588912822545
NFATC3,0,0.2887886547451856
NFKBIA,0,-0.3521841819867996
NIPBL,0,-0.3189378140409705
NKTR,0,0.19822337264071765
NLRC5,0,0.17605171078923185
NLRP1,0,-0.057130987802355336
NONO,0,-0.09830113877891646
NOP16,0,-0.16860769912005583
NOP53,0,-0.6310258965140653
NOP58,0,-0.7451215457403965
NOSIP,0,-0.6171982052247391
NPC1,0,0.5195846700522829
NPM1,0,-0.18908834807185926
NPRL2,0,0.778783455688419
NRBP1,0,0.20015566820310843
NRDC,0,0.10728859178511546
NUCB1,0,-0.21424821614073103
OAZ1,0,-0.107922141192378
OCIAD1,0,-0.2073702027260639
OFD1,0,-0.4187423088193063
OGT,0,-0.12462550329872235
