gene,avg_rank_metric,avg_log2FC
ITGAE,-0.026009745591083766,-0.09807016358547732
LTA,-0.03024384524300476,-0.05962665727132537
ZBTB16,-0.04575772524535736,-0.05098761254139725
EGR1,-0.05119435324415216,-0.07743024416770425
IER5,-0.11764638652794643,-0.18644990656086102
DPP4,-0.11804964863017432,-0.08348831854758279
TRIB2,-0.1265758201218124,-0.12895525522798235
GATA3,-0.1345567914833712,-0.09953949944252959
IL4R,-0.14270977820611566,-0.1266623898513324
KLRC3,-0.14848680480485688,-0.15807541878911022
CD48,-0.15067002257521084,-0.16835416029485217
FYB,-0.19092708109106626,-0.18372097852745664
GIMAP2,-0.19597063341429544,-0.15542153717544854
C10orf54,-0.20356924380306415,-0.16239245143306805
NT5E,-0.2764931836411092,-0.09563141395638215
STAT5A,-0.2781242920300035,-0.13044205243817117
IL18R1,-0.30903163507766723,-0.11844855539101724
CD44,-0.335500183784467,-0.1932737333873519
IKZF2,-0.4619570031084184,-0.13846753501007789
STAT6,-0.5437631272995159,-0.20740084346978854
CD247,-0.5468309948276042,-0.24501793540465733
KLRC1,-0.5599088784151462,-0.20137951542227478
IL23R,-0.9780057820365812,-0.24769062257073543
IL18RAP,-1.1955168288543752,-0.18284036671111983
NCR3,-1.3011321092703279,-0.19882022821356052
LCK,-1.7119867655363314,-0.2689272017022228
TNFRSF25,-1.741724134868099,-0.23024203084231695
CD3E,-1.9482241386136165,-0.25440121081270717
PASK,-1.9753358100364768,-0.29523209533602507
TXK,-2.4878421512594446,-0.2342932613277071
CXCR4,-3.0942324485617516,-0.412248459051461
FOSB,-3.4329775423051925,-0.4591210950154073
BTG1,-4.120108802689561,-0.4019769702833787
DUSP1,-4.628103553791498,-0.5594025861064738
MYC,-6.315429552945519,-0.47873715313326937
KLRB1,-6.329357232979776,-0.8633545050565472
DUSP2,-7.195924537292598,-0.5947160238838199
CCR7,-9.103705139897324,-0.576846709532578
CD69,-9.179370476467936,-0.5670178530108582
PIK3IP1,-12.365751041309952,-0.5980925939131747
CD27,-14.156197928299655,-0.5471001733409975
TRDC,-15.113541939196336,-0.8102813842620177
SELL,-15.391314839230471,-0.7856672687181686
SPOCK2,-15.963589972632946,-0.5732725733234892
LTB,-16.00830335577149,-0.6054125474938935
TCF7,-16.791959891713283,-0.6343303968745909
JUNB,-17.204596644013872,-0.7872879232536335
CD7,-19.90978012373444,-0.6948368100096819
LEF1,-34.43487610182411,-1.000698093067669
IL7R,-43.51223034894099,-1.0342293495822261
