gene,avg_rank_metric,avg_log2FC
CCL20,0,-0.0017179218049917465
CCNB1,0,0.020027840158457613
CCR1,0,-0.0050372252844578845
CCR10,0,-0.0038761132266522773
CCR3,0,-0.0012868639493311812
CCR4,0,-0.002581464652733444
CCR8,0,-0.0010431666074136065
CCR9,0,-0.0040233979407493445
CD274,0,-0.0018520864919998577
CD300A,0,-0.039905442941854774
CD5,0,-0.03336023826501284
CD70,0,-0.0034826492189942103
CD8B,0,-0.022575213673983227
CLC,0,0
CLEC2D,0,0.0026505645965355196
CNOT2,0,-0.030852337928618426
CSF2,0,-1.1869782740483118e-4
CXCL10,0,0
CXCL13,0,0
CXCL8,0,2.4046302163836876e-5
CXCR1,0,0.003979274525591247
EGR1,0,-0.02925528876104997
EGR3,0,-0.001282778972144414
ENTPD1,0,-0.00408633462940117
EOMES,0,0.006595347150525429
FAS,0,-0.01200839981794447
FASLG,0,0.003885866852310999
FBXO22,0,-0.0017179716497369721
FOSL1,0,4.1117548909422764e-4
FOXO3,0,-0.010283269455959459
FOXP1,0,-0.015260123469816148
FYN,0,-0.0077252046238549645
GAPDH,0,0.06388510017736787
GIMAP7,0,-0.005519608797776533
GLG1,0,-0.0026589235353737402
GZMM,0,0.027526573393295214
HLA-C,0,0.012724417916212882
HLA-DMB,0,0.0065493773832206266
HLA-DQB1,0,0.01339135705854958
HMGB2,0,0.16652350843618574
HMMR,0,0.009862963227396796
ICAM1,0,0.0021778260264842145
IER3,0,0.006042477713996483
IL12A,0,-0.002096512054755079
IL12RB2,0,-0.004341535388925625
IL13,0,-5.299212564415354e-4
IL15,0,-9.614660404419189e-4
IL15RA,0,0.00869905843405075
IL17F,0,0
IL18,0,-0.00761221853233266
IL1R2,0,0
IL2,0,-0.0010649744038709842
IL21,0,-5.298733164990588e-4
IL22,0,-2.1450960843953114e-5
IL3,0,0
IL4,0,0
IL5,0,0
IL6,0,-1.2820676502884595e-4
IL9R,0,-0.0014023972262506756
IRF4,0,-0.0025293280223502176
IRF8,0,0.006444269736238111
ITGAM,0,0.007208988154032197
KIT,0,0
KLRC4,0,-0.015856895014035453
KLRG1,0,-0.009489532234830102
LAP3,0,0.02388491518039303
LAT,0,-0.041717870537747934
LIF,0,-5.081276197224559e-4
LILRB4,0,8.222338244122989e-4
LRRC32,0,-5.352655611549515e-4
MKI67,0,0.0110111826597204
NAMPT,0,-0.009839171293640436
NINJ2,0,-0.012916623936733821
OAS1,0,-0.011207811766072495
PDCD1,0,-0.009365398725542035
PECAM1,0,-0.02207659134564198
PMCH,0,-2.0212564636639372e-4
PRDM1,0,0.02326733180204095
PYCR1,0,-0.0014831321210681556
RORA,0,2.691798835499942e-4
S1PR1,0,-0.014296655987952685
SELPLG,0,-0.062378545047687764
SEMA7A,0,-0.008364837594158578
SPP1,0,0
STAT1,0,-0.04298729460663336
STAT3,0,-0.0037737705081874835
TGFB1,0,-0.009934971289904898
TGFB3,0,-6.928480312321292e-4
TIGIT,0,-0.017750450657918027
TLR2,0,-2.480987783722321e-4
TLR9,0,6.855898976194405e-4
TNFRSF1B,0,-0.0031408430270659215
TNFRSF8,0,-6.130336944860211e-4
TNFRSF9,0,0.0013949643591044958
TOP2A,0,0.03915800435512598
TRDC,0,-0.03450323338762062
TSPAN32,0,-0.015219134001624873
UBE2C,0,0.027718369823527853
VNN2,0,-0.005621980407815249
XCL1,0,-6.6986357383407e-4
ZAP70,0,-0.045422749918105014
ZBED2,0,-1.4425365999947657e-4
TNFRSF18,-3.0742517907789965e-6,-0.010605894648917067
CHI3L2,-1.5219802744987527e-5,-0.0059264104333331714
CXCR5,-3.408371723243527e-5,-0.009148263617511358
GIMAP5,-5.696357223737727e-5,-0.06320688464863099
FOXO1,-5.626281953161341e-4,-0.030804225501256017
PTGDR2,-7.023257239444484e-4,-0.008038860249356504
CCR6,-8.101215031872527e-4,-0.00503272142711472
HAVCR2,-0.0011922992570009036,-0.020813662566057118
TARP-refseq,-0.0019145084389021124,-0.09755350696717519
TIAF1,-0.0023234504872468964,-0.05356735364478718
CD9,-0.0027604888661348125,-0.01028339071067223
F5,-0.0037091802979395557,-0.007563374319018085
IL2RA,-0.006909895436829245,-0.00818231672642239
CXCR6,-0.01045903636337034,-0.020805723996802705
LGALS3,-0.011283043437519591,-0.032436990821478384
GIMAP2,-0.011366725929829864,-0.055849230367664204
CD3D,-0.01338033019767554,-0.06320766846092662
CBLB,-0.02487131584231663,-0.046480008738059755
IL6R,-0.034042220493291475,-0.012601542950894643
IL18R1,-0.04175596608389518,-0.036838347414232156
CD40LG,-0.04425944066607649,-0.01485540854739955
IFNGR1,-0.04497030636002204,-0.03762706268153043
ITGAX,-0.04846891560631205,-0.032757861068290886
CCND2,-0.05178124572754589,-0.03646861837823539
LAT2,-0.05307440244050996,-0.018813740565989463
STAT6,-0.059643173665846774,-0.06998994784164597
DUSP4,-0.06642382523358678,-0.027911344426533532
DPP4,-0.08779768281046159,-0.0526270533282146
IL18RAP,-0.09414158045498743,-0.039094965944102826
FOXP3,-0.10617115824985403,-0.026645247569109482
KLRC1,-0.1382155719724376,-0.04608893265944992
TRIB2,-0.14831285578632308,-0.06726752219768574
NT5E,-0.15370819417425544,-0.025732203391171347
ITK,-0.15564562717925462,-0.08971290011727841
CD247,-0.1614496688708936,-0.0938558008036904
ITGA4,-0.22170428421075353,-0.11267872329379017
CTLA4,-0.23910871592775065,-0.05623411335129091
BCL2,-0.2506047660372858,-0.05917672209913837
ITGAE,-0.25625076333883773,-0.06913434984104534
TNFRSF4,-0.25969449522407984,-0.032353966171785785
LTA,-0.32031702480832597,-0.04224102482500023
CD44,-0.34166519156377034,-0.09756576128256954
ZBTB16,-0.3688778064806834,-0.03489831709894218
CCR2,-0.37124673204914066,-0.045884553755429346
RORC,-0.41242884454035433,-0.033813321144957977
IL2RB,-0.45895976255618065,-0.17129677851230132
IL4R,-0.48581926053777874,-0.08443314860292575
ICOS,-0.5121279154397994,-0.06846652865819033
STAT5A,-0.5245948116056429,-0.08581295675030419
TNFSF10,-0.5937529278173778,-0.10193944861552878
IL32,-0.7509404213997677,-0.10800175491270181
TRAC,-0.756037461745475,-0.13324477069792715
GATA3,-0.7604391847150939,-0.09518998338228324
CD52,-0.8264249335894333,-0.14115342543231513
KLRC3,-0.9905251214465153,-0.12026324394199946
CXCR3,-1.201822971113917,-0.13202775656279206
FYB,-1.3999700327152556,-0.16963702048245824
HLA-A,-1.450207315242507,-0.0931256854071951
SLAMF1,-1.65501130146405,-0.0975800872797829
CD3E,-1.6615234091187643,-0.13142621144463348
CD48,-1.6662363158483595,-0.1636740837506201
JUN,-2.1895540609566777,-0.18916158418785578
LCK,-2.3301966275551926,-0.15976253624587594
TRAT1,-2.4165479534574335,-0.14642865545723094
IER5,-2.4348795523025513,-0.18114499783298568
IKZF2,-2.6440779184202143,-0.08863648983176389
ZNF683,-2.9731623027389866,-0.326472992181186
NCR3,-3.0159479104670512,-0.11609227168204916
CCR7,-3.3336297676575315,-0.1298944944361427
TXK,-3.6627960466355054,-0.10702521325770936
FOSB,-3.9442810496696983,-0.28437721057831516
IL23R,-4.620683515130927,-0.20338323616383475
MYC,-5.112619233236076,-0.18009905717067237
CD7,-5.124744047388853,-0.25629934091349776
CD4,-5.479107980941717,-0.18105352781765605
TNFRSF25,-6.197068230649027,-0.16662532692350412
PASK,-7.462903723361523,-0.24236476188817516
SPOCK2,-10.109921000260114,-0.28384079591171163
SELL,-11.628778566221213,-0.40524940038447377
CD69,-12.287647683162808,-0.3550772037666614
CXCR4,-12.68762043343699,-0.44866199889311514
PIK3IP1,-13.031061850960088,-0.3029855679166609
GZMK,-14.165010509843565,-0.41049246351223695
CD27,-16.17079731928153,-0.3476912887752987
DUSP1,-17.38699125403825,-0.5010306799731227
DUSP2,-18.038845759769195,-0.44975789627237267
BTG1,-19.953591071806855,-0.4112395673420631
TCF7,-27.827939971504033,-0.40933725721821906
LEF1,-33.40759920502955,-0.44162447096915697
JUNB,-39.95525637622502,-0.6365714520226139
KLRB1,-41.748734301335,-0.938668700316453
LTB,-48.474743770855014,-0.4524861414779178
IL7R,-50.4411197833718,-0.561801789875608
