gene,avg_rank_metric,avg_log2FC
MKI67,0,0.017074494489638836
NAMPT,0,-0.0038910271870810794
OAS1,0,-0.0033677549903810243
PMCH,0,0.001206861440928515
PTGDR2,0,-0.004581793994903369
PYCR1,0,-0.0065342276431238685
RORA,0,0.03211617605224719
SEMA7A,0,-0.00782094299260736
SLAMF1,0,-0.05251169116228739
SPP1,0,0
STAT1,0,-0.020408902526121337
STAT3,0,-0.005110506650105955
STAT4,0,-5.647279919444825e-4
STAT6,0,-0.09907984988348255
TGFB1,0,-0.0017569072638933827
TGFB3,0,-0.0016621801877112728
TIAF1,0,-0.06255485698339046
TLR2,0,-0.0036693351072672924
TLR9,0,-0.00510650967038326
TNFRSF8,0,0.0017789281140108304
TNFRSF9,0,-6.364944934734732e-5
TRDC,0,-0.009937609935088344
TRIB2,0,-0.07725584196941263
XCL1,0,-0.011503644287261836
ZAP70,0,-0.063904672086365
ZBED2,0,-4.551592646121787e-4
TRAT1,-8.739220727436192e-5,-0.10549523968232687
IL18RAP,-2.7919923629238203e-4,-0.039974161892743464
KLRB1,-0.0017993797137209836,-0.5071199764141139
CNOT2,-0.00632239198862914,-0.07967142968208284
TNFRSF18,-0.009202326983698198,-0.030457583536793544
CCR2,-0.011455036128055419,-0.056346580017780666
RORC,-0.015392429631480888,-0.04626585027027451
CD44,-0.021360747153927745,-0.13812371521700154
KLRC1,-0.027198604314636356,-0.05752016770981132
PECAM1,-0.0315040551835575,-0.05484350270613014
TNFRSF4,-0.03659161993045316,-0.04828331826999689
ZBTB16,-0.04533548175565283,-0.05879614107561387
KLRK1,-0.061624818300801416,-0.18010354854273938
IL18R1,-0.06196342058865678,-0.06479454732418521
BCL2,-0.06323468517397207,-0.08280048642621604
S1PR1,-0.07263207706697464,-0.11578577593367313
GIMAP5,-0.0956505269242915,-0.15745151560524476
SELPLG,-0.10949715190214573,-0.1593702632638485
DUSP2,-0.16387356005482892,-0.19146326455732418
DPP4,-0.22972424664955132,-0.08163522759987511
TNFSF10,-0.2571043582172649,-0.10115643558697404
GATA3,-0.2672751971300817,-0.1077823109345798
TNFRSF25,-0.2973830993835505,-0.11729871887817474
TSPAN32,-0.2983126235360132,-0.15090521032781998
CD9,-0.3417762925711315,-0.07229916517631489
LAT2,-0.34444856392219575,-0.07501279167516262
TARP-refseq,-0.3477982689697727,-0.1206787804240547
IL23R,-0.3646973102797243,-0.14917178486344787
GNLY,-0.3685578559632496,-0.17975893235677032
CD3E,-0.37426335290038176,-0.13156498540762152
STAT5A,-0.3987812870205759,-0.11976929684374772
CCR7,-0.4179514244062725,-0.13753267577494638
C10orf54,-0.49831261861130194,-0.18046414100140326
GIMAP7,-0.5226458348776946,-0.20982401960317767
ITGAX,-0.5455061934644625,-0.12492036947723256
LCK,-0.7556132092075646,-0.17344161095980098
NT5E,-0.8055047149737513,-0.10590408021109121
PASK,-0.9587080782430516,-0.21010595673057436
CD300A,-1.53948654084214,-0.2768555383854743
JUNB,-1.5434101068931259,-0.4449223169926708
IKZF2,-1.8538762321150621,-0.17143443963078434
IL4R,-1.8747127218879778,-0.21191962916543652
CD52,-1.9102005539733524,-0.21002013138481726
TRAC,-2.2160707349873903,-0.21540748135760124
HLA-A,-2.2906850764175792,-0.15314210819089324
CD48,-2.6273882217040176,-0.27059696899809005
ITGAM,-2.756928529997099,-0.3334140098435027
MYC,-3.5897363241132982,-0.28516547656818864
SELL,-3.621912474526051,-0.3657213249336583
TXK,-3.7648076732304183,-0.2159046531008651
KLRC3,-5.345057500932185,-0.3720145211931093
IL2RB,-5.917097888526761,-0.48062592248983094
BTG1,-6.818611997577528,-0.3886974241764662
SPOCK2,-7.212155276334003,-0.38816692442261796
NCR3,-9.735476211102377,-0.34829055197292336
PIK3IP1,-10.449158561573592,-0.465731291168824
CXCR3,-10.811211042446585,-0.44479752779993664
TRBC2,-10.970693134553295,-0.551247824384886
CD27,-12.149640367447335,-0.4419367367359679
ZNF683,-19.530881163008893,-0.8395182316512392
TCF7,-26.947263582076594,-0.5829090488113368
LTB,-31.472072139789695,-0.63757413486408
CD7,-36.164285471900634,-0.7604192113611717
LEF1,-36.97691672400684,-0.7271931942499767
IL7R,-37.33157522341183,-0.7279839875888412
